L,Are you answering these questions for yourself - or are you answering on behalf someone else who has the medical problem,,,,,,,,,,,,,,,,Respondent answering on behalf of,,0
,,,,6 - 24 hours ago,,,,,,,,,,,,,,,
,,,,1 - 2 days ago,,,,,,,,,,,,,,,
,,,,2 - 3 days ago,,,,,,,,,,,,,,,
,,,,4 - 6 days ago,,,,,,,,,,,,,,,
,,,,More than 7 days ago,,,,,,,,,,,,,,,
T,,,Please give the name of the medicine or food,,,,,,,,,,,,,,Description of preceeding medicine or food,,
,,,,text,,,,,,,,,,,,,,,
,,no,,,,,,,,,,,,,,,,,
,,not sure,,,,,,,,,,,,,,,,,
L,Within the past 5 days have you had any direct contact with any liquids or chemicals which may have caused the rash,,,,,,,,,,,,,,,Within the past 5 days has the person affected had any direct contact with any liquids or chemicals which may have caused the rash,Whether there was contact with liquids or chemicals,,
,,yes,,,,,,,,,,,,,,,,,
T,,,If known please give a description of the liquids or chemicals,,,,,,,,,,,,,,Description of the liquid or chemical contact,,
,,,,text,,,,,,,,,,,,,,,
,,no,,,,,,,,,,,,,,,,,
,,not sure,,,,,,,,,,,,,,,,,
,,no,,,,,,,,,,,,,,,,,
L,Does any colour within the spots of the rash disappear when firm pressure is applied to them ,,,,,,,,,,,,,,,,Whether there is any blanching of the rash ,,
,,yes,,,,,,,,,,,,,,,,,
,,no,,,,,,,,,,,,,,,,,
,,don’t know,,,,,,,,,,,,,,,,,
L,Is there any discharge or other liquid making the skin wet,,,,,,,,,,,,,,,,Whether there is any discharge or wet skin,,
,,yes,,,,,,,,,,,,,,,,,
L,,,Is the liquid mainly,,,,,,,,,,,,,,The description of the exudate ,,
,,,,clear,,,,,,,,,,,,,,,
,,,,cloudy,,,,,,,,,,,,,,,
,,,,white,,,,,,,,,,,,,,,
,,,,yellow,,,,,,,,,,,,,,,
,,,,green,,,,,,,,,,,,,,,
,,,,red because of blood,,,,,,,,,,,,,,,
L,,,Does the liquid smell bad,,,,,,,,,,,,,,The smell of the exudate ,,
,,,,yes - it smells strongly,,,,,,,,,,,,,,,
,,,,yes - it smells slightly,,,,,,,,,,,,,,,
,,,,No  - it does not smell,,,,,,,,,,,,,,,
,,,,Not sure if it smells or not,,,,,,,,,,,,,,,
,,don’t know,,,,,,,,,,,,,,,,,
L,Is there any evidence of Athlete's foot infection between the toes ,,,,,,,,,,,,,,,,Whether evidence of fungal infection in groin or feet,,
,,yes,,,,,,,,,,,,,,,,,
,,no,,,,,,,,,,,,,,,,,
,,don’t know,,,,,,,,,,,,,,,,,
LMV,Do you have any PREVIOUS history of being diagnosed with any of the following skin or rash related conditions. If no one has any of these continue to next question.,,,,,,,,,,,,,,,Does the personatpient have any PERSONAL history of being diagnosed with any of the following skin conditions,Previous medical history SKIN related problems,,
,,eczema,,,,,,,,,,,,,,,,,
,,psoriasis,,,,,,,,,,,,,,,,,
,,acne,,,,,,,,,,,,,,,,,
,,urticaria,,,,,,,,,,,,,,,,,
,,scabies,,,,,,,,,,,,,,,,,
,,shingles,,,,,,,,,,,,,,,,,
,,any other skin condition,,,,,,,,,,,,,,,,,
T,,,please give details,,,,,,,,,,,,,,Other skin conditions,,
,,,,text,,,,,,,,,,,,,,,
,,Asthma,,,,,,,,,,,,,,,,,
,,Hay fever,,,,,,,,,,,,,,,,,
,,House Dust Mite Allergy,,,,,,,,,,,,,,,,,
,,not sure   ,,,,,,,,,,,,,,,,,
X,Do you have a BLOOD RELATIONSHIP to anyone who has been diagnosed with any of the following skin or allergy related conditions,,,,,,,,,,,,,,,Does the  person have a BLOOD RELATIONSHIP to anyone who has been diagnosed with any of the same skin conditions as follows,Family history of skin or allergy problems,,
,,/*multi instance*/,,,,,,,,,,,,,,,,,
LV,,,Which skin or allergy related condition,,,,,,,,,,,,,,,,
,,,,eczema,,,,,,,,,,,,,,,
,,,,psoriasis,,,,,,,,,,,,,,,
,,,,acne,,,,,,,,,,,,,,,
,,,,urticaria,,,,,,,,,,,,,,,
,,,,any other skin condition,,,,,,,,,,,,,,,
T,,,,,Details of other skin condition,,,,,,,,,,,,,,
,,,,,,text,,,,,,,,,,,,,
,,,,Asthma,,,,,,,,,,,,,,,
,,,,Hay fever,,,,,,,,,,,,,,,
,,,,House Dust Mite Allergy,,,,,,,,,,,,,,,
T,,,How is this person related,,,,,,,,,,,,,,Relationship to patient,,
,,,,text,,,,,,,,,,,,,,,
T,If you have any idea for the cause of the rash please enter this here,,,,,,,,,,,,,,,,The patient or representative own opinion for the cause of the rash was as follows,,
,,text,,,,,,,,,,,,,,,,,
D,common.conditions,,,,,,,,,,,,,,,,,,
T,Now please take at least 3 photographs of the skin rash from varying distances including close up from a few inches  or cm away from the skin.  If possible please place a coin or other marker near onto the skin on the skin nearby to provide a sense of scale in the photograph,,,,,,,,,,,,,,,,Photos of current position of rash,,
,,Image # will be sent in parallel to report ,,,,,,,,,,,,,,,,,
L,"Has the diagnosis or cause of this cough, cold or respiratory problem been identified by a medical professional",,,,,,,,,,,,,,,,Diagnosed by medical professional,,
,,yes,,,,,,,,,,,,,,,,,
L,,,Which of the following diagnoses have been given,,,,,,,,,,,,,,Diagnosis previously given,,
,,,,Upper Respiratory Infection,,,,,,,,,,,,,,,
,,,,Post Nasal Drip,,,,,,,,,,,,,,,
,,,,Chest Infection,,,,,,,,,,,,,,,
,,,,Bronchitis,,,,,,,,,,,,,,,
,,,,Flare up of long term chest problem,,,,,,,,,,,,,,,
,,,,Flu or Flu like illness,,,,,,,,,,,,,,,
,,,,Allergic Rhinitis,,,,,,,,,,,,,,,
,,,,Hay Fever,,,,,,,,,,,,,,,
,,,,Sinusitis,,,,,,,,,,,,,,,
,,,,General Viral infection,,,,,,,,,,,,,,,
,,,,Tonsillitis,,,,,,,,,,,,,,,
,,,,Any other diagnosis,,,,,,,,,,,,,,,
T,,,,,Other diagnosis,,,,,,,,,,,,,,
,,,,,,text ,,,,,,,,,,,,,
D,,,common.diagnoser,,,,,,,,,,,,,,,,
,,no,,,,,,,,,,,,,,,,,
X,Please give details of any treatment which has been tried for this cough or cold. If no treatment has been tried please continue directly to next question.,,,,,,,,,,,,,,,,Treatments tried,,
,,/*multi instance*/,,,,,,,,,,,,,,,,,
L,,,Type of treatment,,,,,,,,,,,,,,,,
,,,,Ordinary Pain killers,,,,,,,,,,,,,,,
L,,,,,Type of pain killers,,,,,,,,,,,,Analgaesia,,
,,,,,,Paracetamol 500mg,,,,,,,,,,,,,
,,,,,,Co codamol 6/500,,,,,,,,,,,,,
,,,,,,Co codamol 30/500,,,,,,,,,,,,,
,,,,,,Ibuprofen or Brufen tablets 200mg,,,,,,,,,,,,,
,,,,,,diclofenac 50mg,,,,,,,,,,,,,
,,,,,,Naproxen 250mg,,,,,,,,,,,,,
,,,,,,Aspirin 300mg,,,,,,,,,,,,,
,,,,,,Another type,,,,,,,,,,,,,
T,,,,,,,What is the name,,,,,,,,,,Other analgaesia details,,
,,,,,,,,text,,,,,,,,,,,
,,,,,,don’t know the name,,,,,,,,,,,,,
,,,,Codeine and similar painkillers,,,,,,,,,,,,,,,
L,,,,,Type of codeine or similar painkiller,,,,,,,,,,,,Specific opiate,,
,,,,,,Codeine,,,,,,,,,,,,,
,,,,,,Tramadol or Zydol,,,,,,,,,,,,,
,,,,,,Dihydrocodeine or DF118,,,,,,,,,,,,,
,,,,,,Another type,,,,,,,,,,,,,
T,,,,,,,Other type of codeine or similar painkiller,,,,,,,,,,Other opiate details,,
,,,,,,,,text,,,,,,,,,,,
,,,,,,don’t know the name,,,,,,,,,,,,,
T,,,,,"If known, please give the dose in each tablet  ",,,,,,,,,,,,Tablet strength,,
,,,,,,text,,,,,,,,,,,,,
,,,,General Cough Mixtures,,,,,,,,,,,,,,,
L,,,,,Type of cough mixtures,,,,,,,,,,,,Cough mixture,,
,,,,,,codeine linctus,,,,,,,,,,,,,
,,,,,,Dextromethorphan,,,,,,,,,,,,,
,,,,,,pholcodine ,,,,,,,,,,,,,
,,,,,,guaifenesin ,,,,,,,,,,,,,
,,,,,,ipecacuanha ,,,,,,,,,,,,,
,,,,,,Tixylix,,,,,,,,,,,,,
,,,,,,Simple Linctus,,,,,,,,,,,,,
,,,,,,Another type,,,,,,,,,,,,,
T,,,,,,,Other type of cough mixtures,,,,,,,,,,Other cough mixture details,,
,,,,,,,,text,,,,,,,,,,,
,,,,,,don’t know the name,,,,,,,,,,,,,
,,,,Antihistamines,,,,,,,,,,,,,,,
L,,,,,Type of antihistamines,,,,,,,,,,,,Antihistamine,,
,,,,,,loratidine,,,,,,,,,,,,,
,,,,,,Zirtek - cetirizine,,,,,,,,,,,,,
,,,,,,chlorphenamine - Piriton,,,,,,,,,,,,,
,,,,,,diphenhyramine,,,,,,,,,,,,,
,,,,,,"brompheniramine, ",,,,,,,,,,,,,
,,,,,,promethazine,,,,,,,,,,,,,
,,,,,,"doxylamine, ",,,,,,,,,,,,,
,,,,,,triprolidine ,,,,,,,,,,,,,
,,,,,,Benadryl Allergy Relief - acrivastine,,,,,,,,,,,,,
,,,,,,Benadryl Plus,,,,,,,,,,,,,
,,,,,,Another type,,,,,,,,,,,,,
T,,,,,,,Other type of antihistamine,,,,,,,,,,Other antihistamine details,,
,,,,,,,,text,,,,,,,,,,,
,,,,,,don’t know the name,,,,,,,,,,,,,
,,,,Decongestant medication,,,,,,,,,,,,,,,
L,,,,,Type of decongestant,,,,,,,,,,,,Decongestant,,
,,,,,,Sudafed - pseudephedrine,,,,,,,,,,,,,
,,,,,,Beechams ,,,,,,,,,,,,,
,,,,,,Lemsip,,,,,,,,,,,,,
,,,,,,phenylephrine,,,,,,,,,,,,,
,,,,,,"pseudoephedrine, ",,,,,,,,,,,,,
,,,,,,Another type,,,,,,,,,,,,,
T,,,,,,,Other type of decongestant,,,,,,,,,,Other decongestant details,,
,,,,,,,,text,,,,,,,,,,,
,,,,,,don’t know the name,,,,,,,,,,,,,
,,,,Treatment in the nose,,,,,,,,,,,,,,,
L,,,,,Type of treatment in the nose,,,,,,,,,,,,Nasal treatment,,
,,,,,,oxymetazoline ,,,,,,,,,,,,,
,,,,,,ephedrine nasal drops,,,,,,,,,,,,,
,,,,,,Otrovine - Xylometazoline ,,,,,,,,,,,,,
,,,,,,xylometazoline ,,,,,,,,,,,,,
,,,,,,rynacrom spray,,,,,,,,,,,,,
,,,,,,beconase Hayfever spray,,,,,,,,,,,,,
,,,,,,Pirinase Hayfever spray - fluticasone,,,,,,,,,,,,,
,,,,,,Nasacort Allergy Spray - Triacinolone,,,,,,,,,,,,,
,,,,,,azelastine,,,,,,,,,,,,,
,,,,,,Another type,,,,,,,,,,,,,
T,,,,,,,Other type of treatment in nose,,,,,,,,,,,,
,,,,,,,,text,,,,,,,,,,,
,,,,,,don’t know the name,,,,,,,,,,,,,
,,,,Treatment in the eye,,,,,,,,,,,,,Ocular treatment,,
L,,,,,Type of treatment in the eye,,,,,,,,,,,,,,
,,,,,,opticrom drops,,,,,,,,,,,,,
,,,,,,Otrivine Antistan drops - antazoline with xylometazoline,,,,,,,,,,,,,
,,,,,,"Naphazoline - Murine, Optrex bloodshot eyes, Optrex Eye brightening drops",,,,,,,,,,,,,
,,,,,,Another type,,,,,,,,,,,,,
T,,,,,,,Other type of treatment in eye,,,,,,,,,,Other ocular treatment details,,
,,,,,,,,text,,,,,,,,,,,
,,,,,,don’t know the name,,,,,,,,,,,,,
,,,,Local treatment in the mouth or throat,,,,,,,,,,,,,,,
L,,,,,Type of treatment in mouth or throat,,,,,,,,,,,,Oral or buccal treatment,,
,,,,,,Tyrozets pastilles,,,,,,,,,,,,,
,,,,,,Strefen - Flurbiprofen lozenges,,,,,,,,,,,,,
,,,,,,Difflam - Benzodamine spray or gargle,,,,,,,,,,,,,
,,,,,,Covonia or Desquaspray Lidocaine spray,,,,,,,,,,,,,
,,,,,,AAA Spray,,,,,,,,,,,,,
,,,,,,Ultra Chloraseptic spray,,,,,,,,,,,,,
,,,,,,chlorhexidine gargle or spray,,,,,,,,,,,,,
,,,,,,tyrothricin,,,,,,,,,,,,,
,,,,,,dequalinium,,,,,,,,,,,,,
,,,,,,benzalkonium,,,,,,,,,,,,,
,,,,,,Another type,,,,,,,,,,,,,
T,,,,,,,Other type of treatment in mouth or throught,,,,,,,,,,Other oral or buccal treatment,,
,,,,,,,,text,,,,,,,,,,,
,,,,,,don’t know the name,,,,,,,,,,,,,
,,,,Antibiotics,,,,,,,,,,,,,,,
L,,,,,Type of antibiotics,,,,,,,,,,,,Antibiotics,,
,,,,,,Amoxicillin,,,,,,,,,,,,,
,,,,,,Erythromycin,,,,,,,,,,,,,
,,,,,,Augmentin,,,,,,,,,,,,,
,,,,,,Cefalexin,,,,,,,,,,,,,
,,,,,,Oxytetracycline,,,,,,,,,,,,,
,,,,,,Any other antibiotic,,,,,,,,,,,,,
T,,,,,,,Other type of antibiotics,,,,,,,,,,,,
,,,,,,,,text,,,,,,,,,,,
,,,,,,don’t know the name,,,,,,,,,,,,,
,,,,Airways expanding Inhaler devices,,,,,,,,,,,,,,,
L,,,,,Type of airways expanding inhaler,,,,,,,,,,,,Bronchodilators,,
,,,,,,Salbutamol or Ventolin Inhaler,,,,,,,,,,,,,
,,,,,,Atrovent or ipratropium Inhaler,,,,,,,,,,,,,
,,,,,,Any other airway expanding inhaler,,,,,,,,,,,,,
T,,,,,,,Other type of airways expanding inhaler,,,,,,,,,,,,
,,,,,,,,text,,,,,,,,,,,
,,,,,,don’t know the name,,,,,,,,,,,,,
,,,,Vapour inhalations,,,,,,,,,,,,,,,
L,,,,,Type of vapour inhaler,,,,,,,,,,,,vapour inhalations,,
,,,,,,Friars Balsam,,,,,,,,,,,,,
,,,,,,menthol ,,,,,,,,,,,,,
,,,,,,menthol and eucalyptus,,,,,,,,,,,,,
,,,,,,Another type,,,,,,,,,,,,,
T,,,,,,,Other type of vapour inhaler,,,,,,,,,,other vapour inhalation details,,
,,,,,,,,text,,,,,,,,,,,
,,,,,,don’t know the name,,,,,,,,,,,,,
,,,,Echinacea,,,,,,,,,,,,,,,
,,,,Zinc,,,,,,,,,,,,,,,
,,,,Vitamin C,,,,,,,,,,,,,,,
N,,,How many tablets or doses were taken during the last 24 hours ,,,,,,,,,,,,,,Number of tablets  - doses taken in 24 hours,,
,,,,number,,,,,,,,,,,,,,,
L,Since this episode of cough or cold started what change in severity has there been ,,,,,,,,,,,,,,,,Symptom progression,,
,,"cough, cold or respiratory condition has become worse",,,,,,,,,,,,,,,,,
,,"cough, cold or respiratory condition is neither better nor worse",,,,,,,,,,,,,,,,,
,,"cough, cold or respiratory condition is slightly improved",,,,,,,,,,,,,,,,,
,,"cough, cold or respiratory condition is much improved",,,,,,,,,,,,,,,,,
,,Not sure what effect this treatment has had # suppress if no treatment has been used,,,,,,,,,,,,,,,,,
D,common.advice,,,,,,,,,,,,,,,,,,
X,Which of the following are symptoms which are part of this problem - please select all which apply,,,,,,,,,,,,,,,,Component symptoms of current illness,,
,,/*multi instance*/,,,,,,,,,,,,,,,,,
L,,,Type of symptom,,,,,,,,,,,,,,,,
,,,,a cough,,,,,,,,,,,,,,,
LM,,,,,"Where do you think the cough is coming from. Is it the nose, throat or lungs. Tick all which apply",,,,,,,,,,,"Where does the person think the reason for the cough is coming from. Is it the nose, throat or lungs # only if cough ticked above",Subjective assessment of origin of cough,,
,,,,,,"The nose, because of discharge running down the back of the throat, needing to clear the throat or swallow the sputum",,,,,,,,,,,,,
,,,,,,The throat because of a sore throat or irritation on the throat,,,,,,,,,,,,,
,,,,,,The lungs because there seems to be sputum on the lungs,,,,,,,,,,,,,
,,,,,,The lungs because of a tightness feeling in the chest,,,,,,,,,,,,,
,,,,,,don’t know - it is just a cough,,,,,,,,,,,,,
L,,,,,How many coughs are there in a typical bout of coughing,,,,,,,,,,,,Rhythm of cough,,
,,,,,,A single cough,,,,,,,,,,,,,
,,,,,,2 - 5 coughs,,,,,,,,,,,,,
,,,,,,More than 5 coughs,,,,,,,,,,,,,
,,,,,,an uncontrollable prolonged repetitive cough which prevents taking a breath,,,,,,,,,,,,,
L,,,,,,,Is there a sudden loud intake of air into the chest at end of cough ,,,,,,,,,,Whether loud intake of air at end of cough,,
,,,,,,,,yes,,,,,,,,,,,
,,,,,,,,no,,,,,,,,,,,
,,,,,,,,don’t know,,,,,,,,,,,
L,,,,,,,Is there retching or vomiting at the end of the cough,,,,,,,,,,Whether cough associated retch or vomit,,
,,,,,,,,yes,,,,,,,,,,,
,,,,,,,,no,,,,,,,,,,,
,,,,,,,,don’t know,,,,,,,,,,,
L,,,,,During coughing is there pain inside the chest,,,,,,,,,,,,Whether cough associated pain in chest,,
,,,,,,yes,,,,,,,,,,,,,
,,,,,,no,,,,,,,,,,,,,
,,,,,,don’t know,,,,,,,,,,,,,
L,,,,,What is the sound of the cough,,,,,,,,,,,,Audible characteristics of cough,,
,,,,,,Just an ordinary cough,,,,,,,,,,,,,
,,,,,,A wheezy cough,,,,,,,,,,,,,
,,,,,,a cough which sounds like a dog barking,,,,,,,,,,,,,
,,,,,,a cough which sounds like a seal noise,,,,,,,,,,,,,
N,,,,,In the last 3 hour period how many bouts of coughing have there been,,,,,,,,,,,,Coughing bouts within last 3 hours,,
,,,,,,number,,,,,,,,,,,,,
L,,,,,Is this a wet cough because of excessive mucus - sputum in the lungs,,,,,,,,,,,,Whether cough wet,,
,,,,,,yes,,,,,,,,,,,,,
L,,,,,,,Can the mucus be coughed out,,,,,,,,,,Whether sputum expectorated,,
,,,,,,,,Yes,,,,,,,,,,,
LM,,,,,,,,,What colour is the mucus - tick all which apply,,,,,,,,Sputum colour,,
,,,,,,,,,,White,,,,,,,,,
,,,,,,,,,,Cream,,,,,,,,,
,,,,,,,,,,Yellow,,,,,,,,,
,,,,,,,,,,Green,,,,,,,,,
,,,,,,,,,,Clear - transparent,,,,,,,,,
,,,,,,,,,,Brown,,,,,,,,,
,,,,,,,,,,Black,,,,,,,,,
,,,,,,,,,,Tinge of blood in the sputum,,,,,,,,,
,,,,,,,,,,Some obvious amount of blood in the sputum,,,,,,,,,
L,,,,,,,,,What consistency is the mucus,,,,,,,,Sputum consistency,,
,,,,,,,,,,Thin,,,,,,,,,
,,,,,,,,,,Thick,,,,,,,,,
,,,,,,,,,,Frothy,,,,,,,,,
L,,,,,,,,,Have you coughed up mucus on most days for 3 or more consecutive months over the previous 2 years,,,,,,,Has the person coughed up mucus on most days for 3 or more consecutive months over the previous 2 years,Long term pattern of sputum expectoration - most days for 3 months over 2 years,,
,,,,,,,,,,yes,,,,,,,,,
,,,,,,,,,,no,,,,,,,,,
,,,,,,,,,,not sure,,,,,,,,,
L,,,,,,,,,Does the mucus smell bad,,,,,,,,Whether sputum smell offensive ,,
,,,,,,,,,,yes,,,,,,,,,
,,,,,,,,,,no,,,,,,,,,
,,,,,,,,,,not sure,,,,,,,,,
,,,,,,,,No,,,,,,,,,,,
,,,,,,No - It is a dry cough,,,,,,,,,,,,,
LM,,,,,At which times during the day or night is the cough particularly worse ( tick all which apply ),,,,,,,,,,,,Diurnal exacerbation of cough,,
,,,,,,"waking in the morning, ",,,,,,,,,,,,,
,,,,,,"mid morning, ",,,,,,,,,,,,,
,,,,,,midday,,,,,,,,,,,,,
,,,,,,"early afternoon, ",,,,,,,,,,,,,
,,,,,,"early evening, ",,,,,,,,,,,,,
,,,,,,"late evening, ",,,,,,,,,,,,,
,,,,,,middle of the night ,,,,,,,,,,,,,
,,,,,,early hours of the morning,,,,,,,,,,,,,
,,,,,,at another time,,,,,,,,,,,,,
T,,,,,,,Please give details,,,,,,,,,,Further details of diurnal exacerbation of cough,,
,,,,,,,,text,,,,,,,,,,,
,,,,,,No particular time,,,,,,,,,,,,,
LMV,,,,,Are there any of the following trigger factors which can starting a bout of COUGHING ,,,,,,,,,,,,Cough trigger factors,,
,,,,,,cold temperature,,,,,,,,,,,,,
,,,,,,hot temperature,,,,,,,,,,,,,
,,,,,,dry air,,,,,,,,,,,,,
,,,,,,humid air,,,,,,,,,,,,,
,,,,,,cigarette smoke,,,,,,,,,,,,,
,,,,,,Other pollution,,,,,,,,,,,,,
LMV,,,,,Is the cough worse in any of the following positions,,,,,,,,,,,,Exacerbating positions for cough,,
,,,,,,Lying flat,,,,,,,,,,,,,
N,,,,,,,How many pillows are needed at night to avoid coughing or being breathless,,,,,,,,,,Pillows needed to avoid coughing,,
,,,,,,,,number,,,,,,,,,,,
L,,,,,,,Is there any swelling of the ankles,,,,,,,,,,Whether any swelling of ankles,,
,,,,,,,,yes,,,,,,,,,,,
,,,,,,,,no,,,,,,,,,,,
,,,,,,,,don’t know,,,,,,,,,,,
,,,,,,Sitting up,,,,,,,,,,,,,
,,,,,,Exercising,,,,,,,,,,,,,
,,,,feeling that mucus is dripping down the back of the throat,,,,,,,,,,,,,,,
,,,,needing to clear the back of the throat on a regular basis,,,,,,,,,,,,,,,
,,,,fever,,,,,,,,,,,,,,,
D,,,,,common.temperature,,,,,,,,,,,,,,
,,,,sore throat,,,,,,,,,,,,,,,
L,,,,,How severe is the sore throat,,,,,,,,,,,,Sore throat severity,,
,,,,,,Hurts to swallow otherwise tolerable,,,,,,,,,,,,,
,,,,,,Present all the time,,,,,,,,,,,,,
,,,,,,Very painful at all times,,,,,,,,,,,,,
,,,,,,Unable to swallow saliva,,,,,,,,,,,,,
L,,,,,Are there any enlarged tender lymph nodes in the neck,,,,,,,,,,,,Enlarged tender lymph nodes,,
,,,,,,yes,,,,,,,,,,,,,
,,,,,,no,,,,,,,,,,,,,
,,,,,,don’t know,,,,,,,,,,,,,
L,,,,,Are there any white spots on the tonsils or white membrane at the back of the throat,,,,,,,,,,,,Presense of pus or white membrane on tonsils or throat,,
,,,,,,yes,,,,,,,,,,,,,
,,,,,,no,,,,,,,,,,,,,
,,,,,,don’t know,,,,,,,,,,,,,
L,,,,,Is there any skin rash,,,,,,,,,,,,Presence of skin rash,,
,,,,,,yes,,,,,,,,,,,,,
,,,,,,no,,,,,,,,,,,,,
,,,,,,don’t know,,,,,,,,,,,,,
,,,,headache,,,,,,,,,,,,,,,
,,,,breathing problems,,,,,,,,,,,,,,,
LM,,,,,What sort of breathing problems - tick all which apply,,,,,,,,,,,,Type of breathing problem,,
,,,,,,wheezing,,,,,,,,,,,,,
,,,,,,feeling short of breath,,,,,,,,,,,,,
,,,,,,breathing quickly,,,,,,,,,,,,,
,,,,,,difficulty with breathing,,,,,,,,,,,,,
,,,,nose problems,,,,,,,,,,,,,,,
LM,,,,,What sort of nose problem - tick all which apply,,,,,,,,,,,,Type of nose problem,,
,,,,,,blocked nose,,,,,,,,,,,,,
,,,,,,runny nose,,,,,,,,,,,,,
,,,,,,nose bleed,,,,,,,,,,,,,
,,,,face or forehead pain around the sinuses,,,,,,,,,,,,,,,
,,,,ear ache,,,,,,,,,,,,,,,
L,,,,,Which side is affected,,,,,,,,,,,,Laterality of ear pain,,
,,,,,,left,,,,,,,,,,,,,
,,,,,,right,,,,,,,,,,,,,
,,,,,,both left and right at same time,,,,,,,,,,,,,
,,,,,,left and right alternating sides,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,hoarse voice,,,,,,,,,,,,,,,
,,,,sneezing,,,,,,,,,,,,,,,
L,,,,,How many sneezes are there typically in a bout of sneezing,,,,,,,,,,,,typical sneeze number,,
,,,,,,1,,,,,,,,,,,,,
,,,,,,1 or 2,,,,,,,,,,,,,
,,,,,,3 or more,,,,,,,,,,,,,
L,,,,,Is there also a problem of an itchy nose,,,,,,,,,,,,Itchy nose,,
,,,,,,yes,,,,,,,,,,,,,
,,,,,,no,,,,,,,,,,,,,
,,,,,,don’t know,,,,,,,,,,,,,
L,,,,,Is the problem worse outside in fields or woods and better inside with the windows shut,,,,,,,,,,,,External environment exacerbation,,
,,,,,,yes,,,,,,,,,,,,,
,,,,,,no,,,,,,,,,,,,,
,,,,,,don’t know,,,,,,,,,,,,,
,,,,watery eye,,,,,,,,,,,,,,,
L,,,,,Which side is affected,,,,,,,,,,,,Watery eye laterality,,
,,,,,,left,,,,,,,,,,,,,
,,,,,,right,,,,,,,,,,,,,
,,,,,,both left and right at same time,,,,,,,,,,,,,
,,,,,,left and right alternating sides,,,,,,,,,,,,,
,,,,chest pain unrelated to coughing,,,,,,,,,,,,,,,
LM,,,,,Please describe the chest pain # only if chest pain ticked above,,,,,,,,,,,,Description of chest pain,,
,,,,,,Pain worse on breathing in,,,,,,,,,,,,,
,,,,,,Pain is constant,,,,,,,,,,,,,
,,,,,,Pain feels like heavy crushing chest pain,,,,,,,,,,,,,
,,,,,,Feels like pain in the muscles,,,,,,,,,,,,,
,,,,,,Feels like the pain is a deep pain from inside the chest,,,,,,,,,,,,,
HM,,,,,,,Where is the chest pain # male,,,,,,,,,,Location of chest pain,,
,,,,,,,,right side of lower neck,234,105,11,16,,,,,,,
,,,,,,,,midline lower neck,248,105,13,12,,,,,,,
,,,,,,,,leftside of lower neck,264,105,9,13,,,,,,,
,,,,,,,,left inner clavicle area,257,120,22,21,,,,,,,
,,,,,,,,left outer clavicle area,279,120,25,26,,,,,,,
,,,,,,,,right inner clavicle area,233,120,22,21,,,,,,,
,,,,,,,,right outer clavicle area,209,120,25,26,,,,,,,
,,,,,,,,left shoulder,304,129,34,34,,,,,,,
,,,,,,,,right shoulder,173,125,34,34,,,,,,,
,,,,,,,,left armpit,303,173,8,10,,,,,,,
,,,,,,,,right armpit,196,173,8,10,,,,,,,
,,,,,,,,upper chest midline,251,143,14,26,,,,,,,
,,,,,,,,upper left chest inner,265,143,16,26,,,,,,,
,,,,,,,,upper left chest outer,280,143,20,26,,,,,,,
,,,,,,,,upper right chest inner,242,143,10,26,,,,,,,
,,,,,,,,upper right chest outer,207,143,36,26,,,,,,,
,,,,,,,,lower chest half midline,252,168,12,36,,,,,,,
,,,,,,,,lower chest half left inner,264,168,20,36,,,,,,,
,,,,,,,,lower chest half left outer,284,168,24,36,,,,,,,
,,,,,,,,lower chest half right inner,228,168,24,36,,,,,,,
,,,,,,,,lower chest half right outer,200,168,28,36,,,,,,,
,,,,,,,,upper abdomen midline,251,204,12,28,,,,,,,
,,,,,,,,upper abdomen left inner,263,204,22,28,,,,,,,
,,,,,,,,upper abdomen right inner,232,204,20,28,,,,,,,
,,,,,,,,upper abdomen right outer,208,204,26,28,,,,,,,
,,,,,,,,upper abdomen left outer,284,204,16,28,,,,,,,
,,,,,,,,mid abdomen upper midline,249,232,15,65,,,,,,,
,,,,,,,,mid abdomen upper left inner,265,232,20,65,,,,,,,
,,,,,,,,mid abdomen upper right inner,232,232,19,65,,,,,,,
,,,,,,,,mid abdomen upper right outer,210,232,24,65,,,,,,,
,,,,,,,,mid abdomen upper left outer,284,232,20,65,,,,,,,
,,,,,,,,mid abdomen lower midline,249,266,15,32,,,,,,,
,,,,,,,,mid abdomen lower left inner,265,266,20,32,,,,,,,
,,,,,,,,mid abdomen lower right inner,232,266,19,32,,,,,,,
,,,,,,,,mid abdomen lower right outer,210,266,24,31,,,,,,,
,,,,,,,,mid abdomen lower left outer,284,266,20,31,,,,,,,
,,,,,,,,Lower spine - lumbar spine,460,217,21,76,,,,,,,
,,,,,,,,Left upper outer rear chest,415,118,23,68,,,,,,,
,,,,,,,,Left upper inner rear chest,437,118,23,68,,,,,,,
,,,,,,,,Left lower outer rear chest,419,187,20,51,,,,,,,
,,,,,,,,Left lower inner rear chest,437,187,20,51,,,,,,,
,,,,,,,,right upper outer rear chest,504,118,23,68,,,,,,,
,,,,,,,,right upper inner rear chest,480,118,23,68,,,,,,,
,,,,,,,,right lower outer rear chest,504,187,20,51,,,,,,,
,,,,,,,,right lower inner rear chest,480,187,20,51,,,,,,,
,,,,,,,,Left upper outer back,422,237,19,28,,,,,,,
